"Date","WDay","Article ID","Portal","Section","Article URL","Mod Time","Printed"
"2022-02-09","Wed","ax-2248434","yawomZ","business","yawomZ/sections/business/?article-id=2248434","2022-02-09T11:17:30.577Z","1"
"2022-02-10","Thu","ax-2248436","yawomZ","business","yawomZ/sections/business/?article-id=2248436","2022-02-10T06:09:55.700Z","0"
"2022-02-09","Wed","ax-2248447","XCvhz5","people","XCvhz5/sections/people/?article-id=2248447","2022-02-09T12:10:43.622Z","0"
"2022-02-10","Thu","ax-2248498","yawomZ","business","yawomZ/sections/business/?article-id=2248498","2022-02-10T06:30:23.583Z","1"
"2022-02-09","Wed","ax-2248599","XCvhz5","people","XCvhz5/sections/people/?article-id=2248599","2022-02-09T15:49:27.751Z","0"
"2022-02-10","Thu","ax-2248656","wiJddb","culture","wiJddb/sections/culture/?article-id=2248656","2022-02-10T09:00:00.000Z","0"
"2022-02-10","Thu","ax-2248716","yawomZ","business","yawomZ/sections/business/?article-id=2248716","2022-02-10T10:00:00.000Z","0"
"2022-02-10","Thu","ax-2248759","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2248759","2022-02-10T05:58:13.375Z","1"
"2022-02-10","Thu","ax-2248762","yawomZ","business","yawomZ/sections/business/?article-id=2248762","2022-02-10T05:33:37.043Z","0"
"2022-02-10","Thu","ax-2248773","XCvhz5","people","XCvhz5/sections/people/?article-id=2248773","2022-02-10T07:20:12.614Z","0"
"2022-02-10","Thu","ax-2248790","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2248790","2022-02-10T08:28:29.910Z","1"
"2022-02-10","Thu","ax-2248828","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2248828","2022-02-10T12:49:08.112Z","1"
"2022-02-10","Thu","ax-2248840","yawomZ","business","yawomZ/sections/business/?article-id=2248840","2022-02-10T10:02:55.758Z","0"
"2022-02-10","Thu","ax-2248855","wiJddb","culture","wiJddb/sections/culture/?article-id=2248855","2022-02-10T09:58:04.533Z","0"
"2022-02-10","Thu","ax-2248865","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2248865","2022-02-10T11:18:06.157Z","1"
"2022-02-10","Thu","ax-2248877","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2248877","2022-02-10T10:50:53.319Z","1"
"2022-02-10","Thu","ax-2248926","yawomZ","business","yawomZ/sections/business/?article-id=2248926","2022-02-10T11:25:47.200Z","1"
"2022-02-10","Thu","ax-2248965","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2248965","2022-02-10T12:57:08.761Z","1"
"2022-02-14","Mon","ax-2249028","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2249028","2022-02-14T22:00:00.000Z","1"
"2022-02-10","Thu","ax-2249103","XCvhz5","people","XCvhz5/sections/people/?article-id=2249103","2022-02-10T14:49:19.561Z","1"
"2022-02-11","Fri","ax-2249129","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2249129","2022-02-11T04:35:39.165Z","1"
"2022-02-10","Thu","ax-2249214","yawomZ","business","yawomZ/sections/business/?article-id=2249214","2022-02-10T16:57:27.759Z","1"
"2022-02-11","Fri","ax-2249260","yawomZ","business","yawomZ/sections/business/?article-id=2249260","2022-02-11T06:17:41.667Z","0"
"2022-02-11","Fri","ax-2249265","yawomZ","business","yawomZ/sections/business/?article-id=2249265","2022-02-11T05:30:55.062Z","0"
"2022-02-11","Fri","ax-2249332","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2249332","2022-02-11T03:28:41.328Z","0"
"2022-02-11","Fri","ax-2249335","yawomZ","business","yawomZ/sections/business/?article-id=2249335","2022-02-11T06:07:00.153Z","0"
"2022-02-11","Fri","ax-2249338","yawomZ","business","yawomZ/sections/business/?article-id=2249338","2022-02-11T07:15:51.747Z","1"
"2022-02-11","Fri","ax-2249341","XCvhz5","people","XCvhz5/sections/people/?article-id=2249341","2022-02-11T07:19:03.534Z","1"
"2022-02-11","Fri","ax-2249344","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2249344","2022-02-11T07:27:51.470Z","1"
"2022-02-11","Fri","ax-2249360","yawomZ","business","yawomZ/sections/business/?article-id=2249360","2022-02-11T08:05:35.745Z","1"
"2022-02-11","Fri","ax-2249423","wiJddb","lifestyle","wiJddb/sections/lifestyle/?article-id=2249423","2022-02-11T09:59:05.895Z","0"
"2022-02-11","Fri","ax-2249424","XCvhz5","people","XCvhz5/sections/people/?article-id=2249424","2022-02-11T09:32:18.747Z","0"
"2022-02-11","Fri","ax-2249454","XCvhz5","people","XCvhz5/sections/people/?article-id=2249454","2022-02-11T10:16:59.029Z","0"
"2022-02-11","Fri","ax-2249471","XCvhz5","people","XCvhz5/sections/people/?article-id=2249471","2022-02-11T10:39:10.756Z","1"
"2022-02-11","Fri","ax-2249476","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2249476","2022-02-11T12:35:59.163Z","1"
"2022-02-11","Fri","ax-2249498","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2249498","2022-02-11T11:46:50.983Z","1"
"2022-02-12","Sat","ax-2249545","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2249545","2022-02-12T13:54:45.692Z","1"
"2022-02-11","Fri","ax-2249592","XCvhz5","people","XCvhz5/sections/people/?article-id=2249592","2022-02-11T14:05:31.027Z","0"
"2022-02-11","Fri","ax-2249618","XCvhz5","people","XCvhz5/sections/people/?article-id=2249618","2022-02-11T14:34:10.773Z","1"
"2022-02-11","Fri","ax-2249653","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2249653","2022-02-11T15:17:48.156Z","0"
"2022-02-11","Fri","ax-2249787","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2249787","2022-02-11T18:47:24.501Z","0"
"2022-02-12","Sat","ax-2249930","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2249930","2022-02-12T08:39:05.253Z","0"
"2022-02-12","Sat","ax-2249933","XCvhz5","people","XCvhz5/sections/people/?article-id=2249933","2022-02-12T08:53:45.191Z","0"
"2022-02-12","Sat","ax-2249934","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2249934","2022-02-12T09:32:41.513Z","0"
"2022-02-13","Sun","ax-2249943","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2249943","2022-02-13T11:01:38.016Z","1"
"2022-02-12","Sat","ax-2249944","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2249944","2022-02-12T13:34:38.547Z","1"
"2022-02-12","Sat","ax-2249945","XCvhz5","people","XCvhz5/sections/people/?article-id=2249945","2022-02-12T20:50:34.251Z","0"
"2022-02-13","Sun","ax-2249947","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2249947","2022-02-13T18:07:12.148Z","0"
"2022-02-13","Sun","ax-2249994","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2249994","2022-02-13T11:56:14.095Z","0"
"2022-02-13","Sun","ax-2249995","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2249995","2022-02-13T14:57:58.892Z","1"
"2022-02-13","Sun","ax-2250007","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2250007","2022-02-13T16:10:45.223Z","0"
"2022-02-13","Sun","ax-2250008","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2250008","2022-02-13T11:32:44.990Z","1"
"2022-02-13","Sun","ax-2250014","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2250014","2022-02-13T15:12:26.410Z","0"
"2022-02-13","Sun","ax-2250049","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2250049","2022-02-13T14:30:43.508Z","1"
"2022-02-13","Sun","ax-2250083","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2250083","2022-02-13T12:23:42.425Z","0"
"2022-02-13","Sun","ax-2250105","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2250105","2022-02-13T16:28:00.286Z","0"
"2022-02-13","Sun","ax-2250109","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2250109","2022-02-13T16:55:04.617Z","0"
"2022-02-13","Sun","ax-2250342","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2250342","2022-02-13T14:16:50.825Z","1"
"2022-02-13","Sun","ax-2250730","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2250730","2022-02-13T14:36:11.261Z","0"
"2022-02-13","Sun","ax-2250796","XCvhz5","people","XCvhz5/sections/people/?article-id=2250796","2022-02-13T14:52:57.560Z","1"
"2022-02-14","Mon","ax-2250911","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2250911","2022-02-14T05:13:57.364Z","1"
"2022-02-14","Mon","ax-2251011","yawomZ","business","yawomZ/sections/business/?article-id=2251011","2022-02-14T12:24:37.939Z","0"
"2022-02-14","Mon","ax-2251021","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251021","2022-02-14T07:59:01.737Z","1"
"2022-02-14","Mon","ax-2251022","yawomZ","business","yawomZ/sections/business/?article-id=2251022","2022-02-14T08:13:22.999Z","0"
"2022-02-14","Mon","ax-2251045","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251045","2022-02-14T12:38:55.992Z","1"
"2022-02-14","Mon","ax-2251047","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251047","2022-02-14T09:16:07.632Z","0"
"2022-02-14","Mon","ax-2251048","yawomZ","business","yawomZ/sections/business/?article-id=2251048","2022-02-14T09:15:34.912Z","0"
"2022-02-14","Mon","ax-2251076","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251076","2022-02-14T10:15:48.065Z","0"
"2022-02-14","Mon","ax-2251106","XCvhz5","people","XCvhz5/sections/people/?article-id=2251106","2022-02-14T10:22:13.496Z","0"
"2022-02-14","Mon","ax-2251154","wiJddb","lifestyle","wiJddb/sections/lifestyle/?article-id=2251154","2022-02-14T12:46:42.191Z","0"
"2022-02-14","Mon","ax-2251173","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251173","2022-02-14T12:16:44.503Z","1"
"2022-02-14","Mon","ax-2251183","yawomZ","business","yawomZ/sections/business/?article-id=2251183","2022-02-14T11:56:00.709Z","1"
"2022-02-14","Mon","ax-2251184","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251184","2022-02-14T12:47:36.501Z","1"
"2022-02-14","Mon","ax-2251269","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251269","2022-02-14T13:53:27.762Z","0"
"2022-02-16","Wed","ax-2251274","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251274","2022-02-16T22:00:00.000Z","1"
"2022-02-15","Tue","ax-2251373","yawomZ","business","yawomZ/sections/business/?article-id=2251373","2022-02-15T08:08:44.769Z","1"
"2022-02-16","Wed","ax-2251398","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251398","2022-02-16T22:00:00.000Z","1"
"2022-02-15","Tue","ax-2251539","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251539","2022-02-15T05:56:51.624Z","0"
"2022-02-15","Tue","ax-2251543","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251543","2022-02-15T07:09:26.717Z","0"
"2022-02-15","Tue","ax-2251548","yawomZ","business","yawomZ/sections/business/?article-id=2251548","2022-02-15T08:10:35.336Z","1"
"2022-02-15","Tue","ax-2251549","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2251549","2022-02-15T10:57:05.310Z","0"
"2022-02-15","Tue","ax-2251555","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251555","2022-02-15T08:06:00.748Z","0"
"2022-02-15","Tue","ax-2251567","XCvhz5","people","XCvhz5/sections/people/?article-id=2251567","2022-02-15T08:41:59.196Z","1"
"2022-02-15","Tue","ax-2251570","wiJddb","culture","wiJddb/sections/culture/?article-id=2251570","2022-02-15T09:05:00.000Z","1"
"2022-02-15","Tue","ax-2251574","yawomZ","business","yawomZ/sections/business/?article-id=2251574","2022-02-15T08:35:25.070Z","0"
"2022-02-15","Tue","ax-2251582","yawomZ","business","yawomZ/sections/business/?article-id=2251582","2022-02-15T09:28:42.251Z","1"
"2022-02-15","Tue","ax-2251646","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251646","2022-02-15T12:35:06.881Z","0"
"2022-02-15","Tue","ax-2251649","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251649","2022-02-15T10:21:52.021Z","0"
"2022-02-15","Tue","ax-2251668","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251668","2022-02-15T11:08:45.201Z","1"
"2022-02-15","Tue","ax-2251678","yawomZ","business","yawomZ/sections/business/?article-id=2251678","2022-02-15T11:20:33.000Z","1"
"2022-02-15","Tue","ax-2251684","XCvhz5","people","XCvhz5/sections/people/?article-id=2251684","2022-02-15T11:02:56.017Z","1"
"2022-02-15","Tue","ax-2251721","XCvhz5","people","XCvhz5/sections/people/?article-id=2251721","2022-02-15T12:03:13.640Z","0"
"2022-02-16","Wed","ax-2251778","yawomZ","business","yawomZ/sections/business/?article-id=2251778","2022-02-16T06:05:07.337Z","0"
"2022-02-15","Tue","ax-2251829","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251829","2022-02-15T15:53:40.592Z","1"
"2022-02-15","Tue","ax-2251988","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2251988","2022-02-15T16:55:38.018Z","1"
"2022-02-15","Tue","ax-2252054","XCvhz5","people","XCvhz5/sections/people/?article-id=2252054","2022-02-15T18:38:30.873Z","0"
"2022-02-15","Tue","ax-2252067","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2252067","2022-02-15T22:16:02.012Z","1"
"2022-02-16","Wed","ax-2252077","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2252077","2022-02-16T05:22:58.502Z","1"
"2022-02-16","Wed","ax-2252079","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2252079","2022-02-16T05:35:36.532Z","0"
"2022-02-17","Thu","ax-2252085","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252085","2022-02-17T13:25:16.509Z","0"
"2022-02-16","Wed","ax-2252087","yawomZ","business","yawomZ/sections/business/?article-id=2252087","2022-02-16T07:52:35.382Z","0"
"2022-02-16","Wed","ax-2252103","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252103","2022-02-16T13:00:00.000Z","0"
"2022-02-16","Wed","ax-2252104","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252104","2022-02-16T08:46:35.378Z","1"
"2022-02-16","Wed","ax-2252126","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2252126","2022-02-16T10:03:49.367Z","0"
"2022-02-16","Wed","ax-2252153","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252153","2022-02-16T09:32:07.709Z","0"
"2022-02-16","Wed","ax-2252157","XCvhz5","people","XCvhz5/sections/people/?article-id=2252157","2022-02-16T09:40:02.128Z","0"
"2022-02-16","Wed","ax-2252160","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252160","2022-02-16T10:00:53.820Z","1"
"2022-02-16","Wed","ax-2252172","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252172","2022-02-16T10:02:53.467Z","0"
"2022-02-16","Wed","ax-2252194","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252194","2022-02-16T10:42:58.052Z","0"
"2022-02-16","Wed","ax-2252204","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252204","2022-02-16T13:04:53.112Z","0"
"2022-02-16","Wed","ax-2252215","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252215","2022-02-16T11:41:04.989Z","0"
"2022-02-16","Wed","ax-2252216","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252216","2022-02-16T12:00:29.959Z","0"
"2022-02-16","Wed","ax-2252236","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2252236","2022-02-16T12:39:51.273Z","1"
"2022-02-16","Wed","ax-2252267","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252267","2022-02-16T15:20:57.076Z","0"
"2022-02-16","Wed","ax-2252279","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2252279","2022-02-16T13:37:57.504Z","0"
"2022-02-16","Wed","ax-2252296","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252296","2022-02-16T16:06:44.827Z","0"
"2022-02-16","Wed","ax-2252419","wiJddb","culture","wiJddb/sections/culture/?article-id=2252419","2022-02-16T20:13:27.027Z","1"
"2022-02-16","Wed","ax-2252557","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2252557","2022-02-16T22:06:56.820Z","1"
"2022-02-17","Thu","ax-2252565","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252565","2022-02-17T06:20:20.114Z","0"
"2022-02-17","Thu","ax-2252568","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2252568","2022-02-17T05:48:00.000Z","1"
"2022-02-17","Thu","ax-2252574","yawomZ","business","yawomZ/sections/business/?article-id=2252574","2022-02-17T07:26:18.731Z","0"
"2022-02-17","Thu","ax-2252578","XCvhz5","people","XCvhz5/sections/people/?article-id=2252578","2022-02-17T07:07:54.110Z","1"
"2022-02-17","Thu","ax-2252579","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252579","2022-02-17T09:00:00.000Z","0"
"2022-02-17","Thu","ax-2252580","yawomZ","business","yawomZ/sections/business/?article-id=2252580","2022-02-17T07:26:20.455Z","0"
"2022-02-17","Thu","ax-2252587","yawomZ","business","yawomZ/sections/business/?article-id=2252587","2022-02-17T08:27:05.837Z","0"
"2022-02-17","Thu","ax-2252622","XCvhz5","people","XCvhz5/sections/people/?article-id=2252622","2022-02-17T09:11:45.595Z","1"
"2022-02-17","Thu","ax-2252632","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2252632","2022-02-17T10:08:23.374Z","0"
"2022-02-17","Thu","ax-2252652","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252652","2022-02-17T09:30:00.000Z","0"
"2022-02-17","Thu","ax-2252665","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252665","2022-02-17T11:04:38.766Z","0"
"2022-02-17","Thu","ax-2252716","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252716","2022-02-17T12:34:34.896Z","1"
"2022-02-17","Thu","ax-2252734","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2252734","2022-02-17T13:01:01.312Z","0"
"2022-02-17","Thu","ax-2252744","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252744","2022-02-17T12:24:05.699Z","0"
"2022-02-17","Thu","ax-2252755","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252755","2022-02-17T13:15:33.319Z","1"
"2022-02-17","Thu","ax-2252765","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252765","2022-02-17T12:42:06.189Z","1"
"2022-02-17","Thu","ax-2252837","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252837","2022-02-17T14:15:35.896Z","1"
"2022-02-17","Thu","ax-2252847","XCvhz5","people","XCvhz5/sections/people/?article-id=2252847","2022-02-17T14:11:35.265Z","1"
"2022-02-17","Thu","ax-2252905","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2252905","2022-02-17T15:03:54.624Z","1"
"2022-02-17","Thu","ax-2252941","XCvhz5","people","XCvhz5/sections/people/?article-id=2252941","2022-02-17T15:29:24.337Z","0"
"2022-02-17","Thu","ax-2253013","XCvhz5","people","XCvhz5/sections/people/?article-id=2253013","2022-02-17T16:53:18.519Z","1"
"2022-02-17","Thu","ax-2253034","XCvhz5","people","XCvhz5/sections/people/?article-id=2253034","2022-02-17T17:05:15.544Z","0"
"2022-02-18","Fri","ax-2253081","wiJddb","business","wiJddb/sections/business/?article-id=2253081","2022-02-18T05:41:41.591Z","1"
"2022-02-18","Fri","ax-2253111","yawomZ","business","yawomZ/sections/business/?article-id=2253111","2022-02-18T05:05:00.896Z","1"
"2022-02-18","Fri","ax-2253116","yawomZ","business","yawomZ/sections/business/?article-id=2253116","2022-02-18T07:08:36.969Z","0"
"2022-02-18","Fri","ax-2253130","yawomZ","business","yawomZ/sections/business/?article-id=2253130","2022-02-18T07:54:45.407Z","1"
"2022-02-18","Fri","ax-2253152","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2253152","2022-02-18T08:38:54.056Z","1"
"2022-02-18","Fri","ax-2253164","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2253164","2022-02-18T18:05:00.000Z","1"
"2022-02-18","Fri","ax-2253184","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2253184","2022-02-18T10:02:49.174Z","0"
"2022-02-18","Fri","ax-2253201","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2253201","2022-02-18T10:25:22.264Z","0"
"2022-02-18","Fri","ax-2253246","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2253246","2022-02-18T12:35:56.889Z","0"
"2022-02-18","Fri","ax-2253250","XCvhz5","localnews","XCvhz5/sections/localnews/?article-id=2253250","2022-02-18T11:36:39.184Z","0"
"2022-02-18","Fri","ax-2253267","XCvhz5","sports","XCvhz5/sections/sports/?article-id=2253267","2022-02-18T12:19:49.289Z","1"
